freq,SMA_S,SMA_L,Signal_Mw,num_trades,strat_multiple,bh_multiple,outperf_net,outperf,num_samples
25.0,20.0,40.0,25.0,4168.0,0.61,0.251,-0.242,0.359,102668.0
25.0,20.0,40.0,30.0,3920.0,1.052,0.251,-0.23,0.801,102668.0
25.0,20.0,40.0,35.0,3718.0,1.218,0.251,-0.221,0.967,102668.0
25.0,20.0,50.0,5.0,7956.0,0.028,0.251,-0.251,-0.223,102668.0
25.0,20.0,50.0,10.0,5800.0,0.212,0.251,-0.25,-0.039,102668.0
25.0,20.0,50.0,15.0,4862.0,0.299,0.251,-0.249,0.048,102668.0
25.0,20.0,50.0,20.0,4280.0,0.792,0.251,-0.24,0.541,102668.0
25.0,20.0,50.0,25.0,3966.0,0.816,0.251,-0.236,0.565,102668.0
25.0,20.0,50.0,30.0,3722.0,0.775,0.251,-0.232,0.524,102668.0
25.0,20.0,50.0,35.0,3513.0,1.391,0.251,-0.21,1.14,102668.0
25.0,25.0,40.0,5.0,7618.0,0.041,0.251,-0.251,-0.21,102668.0
25.0,25.0,40.0,10.0,5604.0,0.285,0.251,-0.25,0.034,102668.0
25.0,25.0,40.0,15.0,4672.0,0.368,0.251,-0.248,0.117,102668.0
25.0,25.0,40.0,20.0,4158.0,0.607,0.251,-0.242,0.356,102668.0
25.0,25.0,40.0,25.0,3818.0,1.036,0.251,-0.228,0.785,102668.0
25.0,25.0,40.0,30.0,3596.0,1.177,0.251,-0.219,0.926,102668.0
25.0,25.0,40.0,35.0,3403.0,2.089,0.251,-0.181,1.838,102668.0
25.0,25.0,50.0,5.0,7376.0,0.036,0.251,-0.251,-0.215,102668.0
25.0,25.0,50.0,10.0,5324.0,0.244,0.251,-0.25,-0.007,102668.0
25.0,25.0,50.0,15.0,4400.0,0.584,0.251,-0.244,0.333,102668.0
25.0,25.0,50.0,20.0,3956.0,0.747,0.251,-0.237,0.496,102668.0
25.0,25.0,50.0,25.0,3584.0,1.013,0.251,-0.223,0.762,102668.0
25.0,25.0,50.0,30.0,3355.0,1.776,0.251,-0.189,1.525,102668.0
25.0,25.0,50.0,35.0,3181.0,1.928,0.251,-0.171,1.677,102668.0
35.0,5.0,20.0,5.0,12100.0,0.007,0.245,-0.245,-0.238,73344.0
35.0,5.0,20.0,10.0,9220.0,0.015,0.245,-0.245,-0.23,73344.0
35.0,5.0,20.0,15.0,8038.0,0.017,0.245,-0.245,-0.228,73344.0
35.0,5.0,20.0,20.0,7480.0,0.038,0.245,-0.245,-0.207,73344.0
35.0,5.0,20.0,25.0,7008.0,0.058,0.245,-0.245,-0.187,73344.0
35.0,5.0,20.0,30.0,6814.0,0.076,0.245,-0.245,-0.169,73344.0
35.0,5.0,20.0,35.0,6632.0,0.051,0.245,-0.245,-0.194,73344.0
35.0,5.0,30.0,5.0,11586.0,0.005,0.245,-0.245,-0.24,73344.0
35.0,5.0,30.0,10.0,8486.0,0.022,0.245,-0.245,-0.223,73344.0
35.0,5.0,30.0,15.0,7384.0,0.066,0.245,-0.245,-0.179,73344.0
35.0,5.0,30.0,20.0,6766.0,0.067,0.245,-0.245,-0.178,73344.0
35.0,5.0,30.0,25.0,6394.0,0.056,0.245,-0.245,-0.189,73344.0
35.0,5.0,30.0,30.0,6064.0,0.072,0.245,-0.245,-0.173,73344.0
35.0,5.0,30.0,35.0,5754.0,0.162,0.245,-0.244,-0.083,73344.0
35.0,5.0,40.0,5.0,11180.0,0.007,0.245,-0.245,-0.238,73344.0
35.0,5.0,40.0,10.0,8264.0,0.017,0.245,-0.245,-0.228,73344.0
35.0,5.0,40.0,15.0,7132.0,0.03,0.245,-0.245,-0.215,73344.0
35.0,5.0,40.0,20.0,6438.0,0.048,0.245,-0.245,-0.197,73344.0
35.0,5.0,40.0,25.0,5888.0,0.106,0.245,-0.245,-0.139,73344.0
35.0,5.0,40.0,30.0,5490.0,0.199,0.245,-0.244,-0.046,73344.0
35.0,5.0,40.0,35.0,5194.0,0.322,0.245,-0.243,0.077,73344.0
35.0,5.0,50.0,5.0,10988.0,0.007,0.245,-0.245,-0.238,73344.0
35.0,5.0,50.0,10.0,8162.0,0.019,0.245,-0.245,-0.226,73344.0
35.0,5.0,50.0,15.0,6902.0,0.039,0.245,-0.245,-0.206,73344.0
35.0,5.0,50.0,20.0,6118.0,0.069,0.245,-0.245,-0.176,73344.0
35.0,5.0,50.0,25.0,5544.0,0.213,0.245,-0.244,-0.032,73344.0
35.0,5.0,50.0,30.0,5160.0,0.438,0.245,-0.242,0.193,73344.0
35.0,5.0,50.0,35.0,4924.0,0.482,0.245,-0.241,0.237,73344.0
35.0,10.0,20.0,5.0,8678.0,0.016,0.245,-0.245,-0.229,73344.0
35.0,10.0,20.0,10.0,6616.0,0.069,0.245,-0.245,-0.176,73344.0
35.0,10.0,20.0,15.0,5692.0,0.173,0.245,-0.244,-0.072,73344.0
35.0,10.0,20.0,20.0,5256.0,0.144,0.245,-0.244,-0.101,73344.0
35.0,10.0,20.0,25.0,5014.0,0.135,0.245,-0.244,-0.11,73344.0
35.0,10.0,20.0,30.0,4758.0,0.124,0.245,-0.244,-0.121,73344.0
35.0,10.0,20.0,35.0,4532.0,0.37,0.245,-0.241,0.125,73344.0
35.0,10.0,30.0,5.0,8046.0,0.018,0.245,-0.245,-0.227,73344.0
35.0,10.0,30.0,10.0,5990.0,0.179,0.245,-0.245,-0.066,73344.0
35.0,10.0,30.0,15.0,5248.0,0.11,0.245,-0.244,-0.135,73344.0
35.0,10.0,30.0,20.0,4704.0,0.149,0.245,-0.244,-0.096,73344.0
35.0,10.0,30.0,25.0,4334.0,0.552,0.245,-0.238,0.307,73344.0
35.0,10.0,30.0,30.0,4100.0,0.415,0.245,-0.238,0.17,73344.0
35.0,10.0,30.0,35.0,3908.0,0.603,0.245,-0.233,0.358,73344.0
35.0,10.0,40.0,5.0,7766.0,0.029,0.245,-0.245,-0.216,73344.0
35.0,10.0,40.0,10.0,5800.0,0.128,0.245,-0.245,-0.117,73344.0
35.0,10.0,40.0,15.0,4912.0,0.132,0.245,-0.244,-0.113,73344.0
35.0,10.0,40.0,20.0,4350.0,0.511,0.245,-0.238,0.266,73344.0
35.0,10.0,40.0,25.0,4034.0,0.408,0.245,-0.238,0.163,73344.0
35.0,10.0,40.0,30.0,3791.0,0.819,0.245,-0.227,0.574,73344.0
35.0,10.0,40.0,35.0,3601.0,1.971,0.245,-0.191,1.726,73344.0
35.0,10.0,50.0,5.0,7696.0,0.029,0.245,-0.245,-0.216,73344.0
35.0,10.0,50.0,10.0,5610.0,0.135,0.245,-0.245,-0.11,73344.0
35.0,10.0,50.0,15.0,4676.0,0.26,0.245,-0.243,0.015,73344.0
35.0,10.0,50.0,20.0,4152.0,0.281,0.245,-0.241,0.036,73344.0
35.0,10.0,50.0,25.0,3849.0,1.101,0.245,-0.222,0.856,73344.0
35.0,10.0,50.0,30.0,3575.0,1.707,0.245,-0.197,1.462,73344.0
35.0,10.0,50.0,35.0,3381.0,2.379,0.245,-0.164,2.134,73344.0
35.0,15.0,30.0,5.0,6818.0,0.082,0.245,-0.245,-0.163,73344.0
35.0,15.0,30.0,10.0,5138.0,0.127,0.245,-0.244,-0.118,73344.0
35.0,15.0,30.0,15.0,4334.0,0.3,0.245,-0.241,0.055,73344.0
35.0,15.0,30.0,20.0,3896.0,0.705,0.245,-0.231,0.46,73344.0
35.0,15.0,30.0,25.0,3577.0,0.784,0.245,-0.223,0.539,73344.0
35.0,15.0,30.0,30.0,3425.0,1.368,0.245,-0.2,1.123,73344.0
35.0,15.0,30.0,35.0,3285.0,2.322,0.245,-0.158,2.077,73344.0
35.0,15.0,40.0,5.0,6570.0,0.062,0.245,-0.245,-0.183,73344.0
35.0,15.0,40.0,10.0,4826.0,0.116,0.245,-0.244,-0.129,73344.0
35.0,15.0,40.0,15.0,4054.0,0.415,0.245,-0.238,0.17,73344.0
35.0,15.0,40.0,20.0,3595.0,1.041,0.245,-0.216,0.796,73344.0
35.0,15.0,40.0,25.0,3363.0,2.002,0.245,-0.176,1.757,73344.0
35.0,15.0,40.0,30.0,3095.0,2.97,0.245,-0.111,2.725,73344.0
35.0,15.0,40.0,35.0,3007.0,1.888,0.245,-0.152,1.643,73344.0
35.0,15.0,50.0,5.0,6444.0,0.037,0.245,-0.245,-0.208,73344.0
35.0,15.0,50.0,10.0,4604.0,0.291,0.245,-0.242,0.046,73344.0
35.0,15.0,50.0,15.0,3878.0,0.453,0.245,-0.236,0.208,73344.0
35.0,15.0,50.0,20.0,3445.0,2.228,0.245,-0.174,1.983,73344.0
35.0,15.0,50.0,25.0,3137.0,2.693,0.245,-0.128,2.448,73344.0
35.0,15.0,50.0,30.0,2951.0,2.586,0.245,-0.11,2.341,73344.0
35.0,15.0,50.0,35.0,2771.0,6.329,0.245,0.151,6.084,73344.0
35.0,20.0,30.0,5.0,6190.0,0.12,0.245,-0.245,-0.125,73344.0
35.0,20.0,30.0,10.0,4562.0,0.223,0.245,-0.243,-0.022,73344.0
35.0,20.0,30.0,15.0,3862.0,0.726,0.245,-0.23,0.481,73344.0
35.0,20.0,30.0,20.0,3479.0,1.14,0.245,-0.21,0.895,73344.0
35.0,20.0,30.0,25.0,3205.0,2.545,0.245,-0.142,2.3,73344.0
35.0,20.0,30.0,30.0,2989.0,3.028,0.245,-0.093,2.783,73344.0
35.0,20.0,30.0,35.0,2867.0,1.998,0.245,-0.131,1.753,73344.0
35.0,20.0,40.0,5.0,5932.0,0.069,0.245,-0.245,-0.176,73344.0
35.0,20.0,40.0,10.0,4224.0,0.631,0.245,-0.236,0.386,73344.0
35.0,20.0,40.0,15.0,3563.0,1.042,0.245,-0.215,0.797,73344.0
35.0,20.0,40.0,20.0,3213.0,2.588,0.245,-0.141,2.343,73344.0
35.0,20.0,40.0,25.0,2927.0,2.244,0.245,-0.125,1.999,73344.0
35.0,20.0,40.0,30.0,2827.0,2.747,0.245,-0.082,2.502,73344.0
35.0,20.0,40.0,35.0,2629.0,5.003,0.245,0.116,4.758,73344.0
35.0,20.0,50.0,5.0,5574.0,0.167,0.245,-0.244,-0.078,73344.0
35.0,20.0,50.0,10.0,4052.0,0.328,0.245,-0.239,0.083,73344.0
35.0,20.0,50.0,15.0,3417.0,2.35,0.245,-0.168,2.105,73344.0
35.0,20.0,50.0,20.0,3007.0,1.983,0.245,-0.147,1.738,73344.0
35.0,20.0,50.0,25.0,2817.0,3.099,0.245,-0.06,2.854,73344.0
35.0,20.0,50.0,30.0,2581.0,6.707,0.245,0.263,6.462,73344.0
35.0,20.0,50.0,35.0,2355.0,6.082,0.245,0.332,5.837,73344.0
35.0,25.0,40.0,5.0,5366.0,0.173,0.245,-0.244,-0.072,73344.0
35.0,25.0,40.0,10.0,3882.0,0.481,0.245,-0.235,0.236,73344.0
35.0,25.0,40.0,15.0,3309.0,2.923,0.245,-0.138,2.678,73344.0
35.0,25.0,40.0,20.0,2925.0,2.311,0.245,-0.121,2.066,73344.0
35.0,25.0,40.0,25.0,2727.0,3.452,0.245,-0.019,3.207,73344.0
35.0,25.0,40.0,30.0,2531.0,5.101,0.245,0.161,4.856,73344.0
35.0,25.0,40.0,35.0,2317.0,6.751,0.245,0.42,6.506,73344.0
35.0,25.0,50.0,5.0,5098.0,0.269,0.245,-0.243,0.024,73344.0
35.0,25.0,50.0,10.0,3735.0,1.436,0.245,-0.211,1.191,73344.0
35.0,25.0,50.0,15.0,3099.0,2.214,0.245,-0.145,1.969,73344.0
35.0,25.0,50.0,20.0,2805.0,2.973,0.245,-0.065,2.728,73344.0
35.0,25.0,50.0,25.0,2515.0,4.971,0.245,0.157,4.726,73344.0
35.0,25.0,50.0,30.0,2283.0,5.331,0.245,0.299,5.086,73344.0
35.0,25.0,50.0,35.0,2139.0,3.709,0.245,0.192,3.464,73344.0
45.0,5.0,20.0,5.0,9302.0,0.003,0.233,-0.233,-0.23,57043.0
45.0,5.0,20.0,10.0,7238.0,0.012,0.233,-0.233,-0.221,57043.0
45.0,5.0,20.0,15.0,6366.0,0.081,0.233,-0.233,-0.152,57043.0
45.0,5.0,20.0,20.0,5822.0,0.139,0.233,-0.233,-0.094,57043.0
45.0,5.0,20.0,25.0,5506.0,0.166,0.233,-0.232,-0.067,57043.0
45.0,5.0,20.0,30.0,5316.0,0.115,0.233,-0.232,-0.118,57043.0
45.0,5.0,20.0,35.0,5110.0,0.189,0.233,-0.232,-0.044,57043.0
45.0,5.0,30.0,5.0,8920.0,0.003,0.233,-0.233,-0.23,57043.0
45.0,5.0,30.0,10.0,6740.0,0.048,0.233,-0.233,-0.185,57043.0
45.0,5.0,30.0,15.0,5816.0,0.103,0.233,-0.233,-0.13,57043.0
45.0,5.0,30.0,20.0,5252.0,0.118,0.233,-0.232,-0.115,57043.0
45.0,5.0,30.0,25.0,4860.0,0.226,0.233,-0.231,-0.007,57043.0
45.0,5.0,30.0,30.0,4632.0,0.256,0.233,-0.231,0.023,57043.0
45.0,5.0,30.0,35.0,4404.0,0.521,0.233,-0.227,0.288,57043.0
45.0,5.0,40.0,5.0,8830.0,0.002,0.233,-0.233,-0.231,57043.0
45.0,5.0,40.0,10.0,6564.0,0.03,0.233,-0.233,-0.203,57043.0
45.0,5.0,40.0,15.0,5510.0,0.089,0.233,-0.233,-0.144,57043.0
45.0,5.0,40.0,20.0,4918.0,0.19,0.233,-0.232,-0.043,57043.0
45.0,5.0,40.0,25.0,4486.0,0.489,0.233,-0.227,0.256,57043.0
45.0,5.0,40.0,30.0,4216.0,0.791,0.233,-0.221,0.558,57043.0
45.0,5.0,40.0,35.0,4018.0,1.213,0.233,-0.211,0.98,57043.0
45.0,5.0,50.0,5.0,8714.0,0.003,0.233,-0.233,-0.23,57043.0
45.0,5.0,50.0,10.0,6372.0,0.038,0.233,-0.233,-0.195,57043.0
45.0,5.0,50.0,15.0,5272.0,0.132,0.233,-0.232,-0.101,57043.0
45.0,5.0,50.0,20.0,4646.0,0.326,0.233,-0.23,0.093,57043.0
45.0,5.0,50.0,25.0,4222.0,0.944,0.233,-0.219,0.711,57043.0
45.0,5.0,50.0,30.0,3982.0,0.865,0.233,-0.217,0.632,57043.0
45.0,5.0,50.0,35.0,3761.0,1.313,0.233,-0.202,1.08,57043.0
45.0,10.0,20.0,5.0,6826.0,0.025,0.233,-0.233,-0.208,57043.0
45.0,10.0,20.0,10.0,5188.0,0.165,0.233,-0.232,-0.068,57043.0
45.0,10.0,20.0,15.0,4550.0,0.288,0.233,-0.23,0.055,57043.0
45.0,10.0,20.0,20.0,4120.0,0.388,0.233,-0.227,0.155,57043.0
45.0,10.0,20.0,25.0,3888.0,0.337,0.233,-0.226,0.104,57043.0
45.0,10.0,20.0,30.0,3664.0,0.688,0.233,-0.215,0.455,57043.0
45.0,10.0,20.0,35.0,3552.0,0.766,0.233,-0.211,0.533,57043.0
45.0,10.0,30.0,5.0,6350.0,0.085,0.233,-0.233,-0.148,57043.0
45.0,10.0,30.0,10.0,4764.0,0.183,0.233,-0.231,-0.05,57043.0
45.0,10.0,30.0,15.0,4046.0,0.377,0.233,-0.226,0.144,57043.0
45.0,10.0,30.0,20.0,3618.0,0.824,0.233,-0.211,0.591,57043.0
45.0,10.0,30.0,25.0,3359.0,1.696,0.233,-0.174,1.463,57043.0
45.0,10.0,30.0,30.0,3135.0,3.67,0.233,-0.073,3.437,57043.0
45.0,10.0,30.0,35.0,3033.0,3.005,0.233,-0.088,2.772,57043.0
45.0,10.0,40.0,5.0,6154.0,0.058,0.233,-0.233,-0.175,57043.0
45.0,10.0,40.0,10.0,4478.0,0.243,0.233,-0.23,0.01,57043.0
45.0,10.0,40.0,15.0,3796.0,0.543,0.233,-0.221,0.31,57043.0
45.0,10.0,40.0,20.0,3367.0,1.775,0.233,-0.172,1.542,57043.0
45.0,10.0,40.0,25.0,3107.0,2.506,0.233,-0.121,2.273,57043.0
45.0,10.0,40.0,30.0,2901.0,4.014,0.233,-0.012,3.781,57043.0
45.0,10.0,40.0,35.0,2699.0,6.2,0.233,0.184,5.967,57043.0
45.0,10.0,50.0,5.0,6002.0,0.071,0.233,-0.233,-0.162,57043.0
45.0,10.0,50.0,10.0,4358.0,0.23,0.233,-0.23,-0.003,57043.0
45.0,10.0,50.0,15.0,3592.0,1.203,0.233,-0.2,0.97,57043.0
45.0,10.0,50.0,20.0,3211.0,2.566,0.233,-0.13,2.333,57043.0
45.0,10.0,50.0,25.0,2931.0,2.949,0.233,-0.076,2.716,57043.0
45.0,10.0,50.0,30.0,2699.0,3.848,0.233,0.026,3.615,57043.0
45.0,10.0,50.0,35.0,2583.0,2.383,0.233,-0.053,2.15,57043.0
45.0,15.0,30.0,5.0,5390.0,0.108,0.233,-0.233,-0.125,57043.0
45.0,15.0,30.0,10.0,3980.0,0.428,0.233,-0.225,0.195,57043.0
45.0,15.0,30.0,15.0,3377.0,0.846,0.233,-0.204,0.613,57043.0
45.0,15.0,30.0,20.0,2989.0,2.832,0.233,-0.09,2.599,57043.0
45.0,15.0,30.0,25.0,2799.0,6.606,0.233,0.169,6.373,57043.0
45.0,15.0,30.0,30.0,2615.0,5.033,0.233,0.135,4.8,57043.0
45.0,15.0,30.0,35.0,2465.0,5.435,0.233,0.229,5.202,57043.0
45.0,15.0,40.0,5.0,5080.0,0.17,0.233,-0.232,-0.063,57043.0
45.0,15.0,40.0,10.0,3710.0,0.551,0.233,-0.22,0.318,57043.0
45.0,15.0,40.0,15.0,3099.0,4.143,0.233,-0.046,3.91,57043.0
45.0,15.0,40.0,20.0,2803.0,5.974,0.233,0.129,5.741,57043.0
45.0,15.0,40.0,25.0,2531.0,7.371,0.233,0.354,7.138,57043.0
45.0,15.0,40.0,30.0,2335.0,3.999,0.233,0.154,3.766,57043.0
45.0,15.0,40.0,35.0,2229.0,3.559,0.233,0.15,3.326,57043.0
45.0,15.0,50.0,5.0,4912.0,0.17,0.233,-0.232,-0.063,57043.0
45.0,15.0,50.0,10.0,3503.0,1.949,0.233,-0.174,1.716,57043.0
45.0,15.0,50.0,15.0,2973.0,3.727,0.233,-0.042,3.494,57043.0
45.0,15.0,50.0,20.0,2599.0,4.747,0.233,0.12,4.514,57043.0
45.0,15.0,50.0,25.0,2365.0,3.213,0.233,0.069,2.98,57043.0
45.0,15.0,50.0,30.0,2221.0,2.219,0.233,0.008,1.986,57043.0
45.0,15.0,50.0,35.0,2127.0,1.896,0.233,-0.007,1.663,57043.0
45.0,20.0,30.0,5.0,4816.0,0.199,0.233,-0.231,-0.034,57043.0
45.0,20.0,30.0,10.0,3562.0,0.798,0.233,-0.21,0.565,57043.0
45.0,20.0,30.0,15.0,2965.0,3.031,0.233,-0.077,2.798,57043.0
45.0,20.0,30.0,20.0,2689.0,6.22,0.233,0.19,5.987,57043.0
45.0,20.0,30.0,25.0,2461.0,5.568,0.233,0.242,5.335,57043.0
45.0,20.0,30.0,30.0,2291.0,3.617,0.233,0.133,3.384,57043.0
45.0,20.0,30.0,35.0,2165.0,3.777,0.233,0.2,3.544,57043.0
45.0,20.0,40.0,5.0,4522.0,0.378,0.233,-0.229,0.145,57043.0
45.0,20.0,40.0,10.0,3283.0,2.443,0.233,-0.141,2.21,57043.0
45.0,20.0,40.0,15.0,2787.0,6.563,0.233,0.171,6.33,57043.0
45.0,20.0,40.0,20.0,2427.0,4.467,0.233,0.161,4.234,57043.0
45.0,20.0,40.0,25.0,2207.0,3.498,0.233,0.152,3.265,57043.0
45.0,20.0,40.0,30.0,2079.0,3.621,0.233,0.22,3.388,57043.0
45.0,20.0,40.0,35.0,1989.0,3.048,0.233,0.184,2.815,57043.0
45.0,20.0,50.0,5.0,4280.0,0.438,0.233,-0.227,0.205,57043.0
45.0,20.0,50.0,10.0,3119.0,2.818,0.233,-0.108,2.585,57043.0
45.0,20.0,50.0,15.0,2589.0,4.154,0.233,0.079,3.921,57043.0
45.0,20.0,50.0,20.0,2267.0,4.002,0.233,0.182,3.769,57043.0
45.0,20.0,50.0,25.0,2113.0,3.24,0.233,0.159,3.007,57043.0
45.0,20.0,50.0,30.0,1965.0,2.456,0.233,0.111,2.223,57043.0
45.0,20.0,50.0,35.0,1863.0,1.85,0.233,0.054,1.617,57043.0
45.0,25.0,40.0,5.0,4124.0,0.813,0.233,-0.22,0.58,57043.0
45.0,25.0,40.0,10.0,3001.0,2.837,0.233,-0.092,2.604,57043.0
45.0,25.0,40.0,15.0,2499.0,5.947,0.233,0.256,5.714,57043.0
45.0,25.0,40.0,20.0,2197.0,3.41,0.233,0.146,3.177,57043.0
45.0,25.0,40.0,25.0,2033.0,3.992,0.233,0.29,3.759,57043.0
45.0,25.0,40.0,30.0,1893.0,3.912,0.233,0.356,3.679,57043.0
45.0,25.0,40.0,35.0,1821.0,2.227,0.233,0.127,1.994,57043.0
45.0,25.0,50.0,5.0,3890.0,0.977,0.233,-0.213,0.744,57043.0
45.0,25.0,50.0,10.0,2841.0,4.231,0.233,0.014,3.998,57043.0
45.0,25.0,50.0,15.0,2331.0,3.96,0.233,0.152,3.727,57043.0
45.0,25.0,50.0,20.0,2099.0,3.522,0.233,0.199,3.289,57043.0
45.0,25.0,50.0,25.0,1937.0,2.55,0.233,0.135,2.317,57043.0
45.0,25.0,50.0,30.0,1773.0,1.677,0.233,0.052,1.444,57043.0
45.0,25.0,50.0,35.0,1705.0,0.782,0.233,-0.091,0.549,57043.0
55.0,5.0,20.0,5.0,7584.0,0.033,0.236,-0.236,-0.203,46686.0
55.0,5.0,20.0,10.0,5930.0,0.107,0.236,-0.236,-0.129,46686.0
55.0,5.0,20.0,15.0,5186.0,0.135,0.236,-0.235,-0.101,46686.0
55.0,5.0,20.0,20.0,4648.0,0.637,0.236,-0.23,0.401,46686.0
55.0,5.0,20.0,25.0,4386.0,0.82,0.236,-0.226,0.584,46686.0
55.0,5.0,20.0,30.0,4156.0,1.001,0.236,-0.22,0.765,46686.0
55.0,5.0,20.0,35.0,4061.0,0.94,0.236,-0.22,0.704,46686.0
55.0,5.0,30.0,5.0,7268.0,0.038,0.236,-0.236,-0.198,46686.0
55.0,5.0,30.0,10.0,5534.0,0.11,0.236,-0.236,-0.126,46686.0
55.0,5.0,30.0,15.0,4574.0,0.613,0.236,-0.23,0.377,46686.0
55.0,5.0,30.0,20.0,4138.0,0.963,0.236,-0.221,0.727,46686.0
55.0,5.0,30.0,25.0,3863.0,1.483,0.236,-0.205,1.247,46686.0
55.0,5.0,30.0,30.0,3715.0,1.785,0.236,-0.193,1.549,46686.0
55.0,5.0,30.0,35.0,3571.0,1.578,0.236,-0.192,1.342,46686.0
55.0,5.0,40.0,5.0,7144.0,0.025,0.236,-0.236,-0.211,46686.0
55.0,5.0,40.0,10.0,5224.0,0.197,0.236,-0.235,-0.039,46686.0
55.0,5.0,40.0,15.0,4362.0,0.667,0.236,-0.227,0.431,46686.0
55.0,5.0,40.0,20.0,3925.0,1.305,0.236,-0.21,1.069,46686.0
55.0,5.0,40.0,25.0,3621.0,1.601,0.236,-0.193,1.365,46686.0
55.0,5.0,40.0,30.0,3383.0,1.294,0.236,-0.192,1.058,46686.0
55.0,5.0,40.0,35.0,3215.0,1.945,0.236,-0.158,1.709,46686.0
55.0,5.0,50.0,5.0,7022.0,0.02,0.236,-0.236,-0.216,46686.0
55.0,5.0,50.0,10.0,5068.0,0.372,0.236,-0.234,0.136,46686.0
55.0,5.0,50.0,15.0,4217.0,0.507,0.236,-0.229,0.271,46686.0
55.0,5.0,50.0,20.0,3769.0,1.108,0.236,-0.21,0.872,46686.0
55.0,5.0,50.0,25.0,3435.0,1.199,0.236,-0.197,0.963,46686.0
55.0,5.0,50.0,30.0,3185.0,1.547,0.236,-0.172,1.311,46686.0
55.0,5.0,50.0,35.0,3047.0,1.255,0.236,-0.176,1.019,46686.0
55.0,10.0,20.0,5.0,5594.0,0.174,0.236,-0.235,-0.062,46686.0
55.0,10.0,20.0,10.0,4160.0,0.483,0.236,-0.228,0.247,46686.0
55.0,10.0,20.0,15.0,3653.0,0.739,0.236,-0.217,0.503,46686.0
55.0,10.0,20.0,20.0,3285.0,2.597,0.236,-0.139,2.361,46686.0
55.0,10.0,20.0,25.0,3123.0,2.81,0.236,-0.112,2.574,46686.0
55.0,10.0,20.0,30.0,2983.0,1.898,0.236,-0.14,1.662,46686.0
55.0,10.0,20.0,35.0,2861.0,3.292,0.236,-0.048,3.056,46686.0
55.0,10.0,30.0,5.0,5226.0,0.143,0.236,-0.235,-0.093,46686.0
55.0,10.0,30.0,10.0,3826.0,0.326,0.236,-0.229,0.09,46686.0
55.0,10.0,30.0,15.0,3231.0,2.807,0.236,-0.125,2.571,46686.0
55.0,10.0,30.0,20.0,2957.0,2.033,0.236,-0.13,1.797,46686.0
55.0,10.0,30.0,25.0,2713.0,4.649,0.236,0.072,4.413,46686.0
55.0,10.0,30.0,30.0,2515.0,6.067,0.236,0.255,5.831,46686.0
55.0,10.0,30.0,35.0,2391.0,3.812,0.236,0.113,3.576,46686.0
55.0,10.0,40.0,5.0,4872.0,0.336,0.236,-0.233,0.1,46686.0
55.0,10.0,40.0,10.0,3559.0,1.136,0.236,-0.204,0.9,46686.0
55.0,10.0,40.0,15.0,3063.0,1.818,0.236,-0.151,1.582,46686.0
55.0,10.0,40.0,20.0,2701.0,3.11,0.236,-0.027,2.874,46686.0
55.0,10.0,40.0,25.0,2453.0,3.716,0.236,0.084,3.48,46686.0
55.0,10.0,40.0,30.0,2341.0,2.78,0.236,0.031,2.544,46686.0
55.0,10.0,40.0,35.0,2199.0,2.89,0.236,0.085,2.654,46686.0
55.0,10.0,50.0,5.0,4736.0,0.345,0.236,-0.233,0.109,46686.0
55.0,10.0,50.0,10.0,3457.0,1.922,0.236,-0.175,1.686,46686.0
55.0,10.0,50.0,15.0,2919.0,2.992,0.236,-0.074,2.756,46686.0
55.0,10.0,50.0,20.0,2531.0,4.269,0.236,0.104,4.033,46686.0
55.0,10.0,50.0,25.0,2365.0,1.556,0.236,-0.09,1.32,46686.0
55.0,10.0,50.0,30.0,2217.0,2.252,0.236,0.009,2.016,46686.0
55.0,10.0,50.0,35.0,2093.0,1.646,0.236,-0.033,1.41,46686.0
55.0,15.0,30.0,5.0,4280.0,0.611,0.236,-0.228,0.375,46686.0
55.0,15.0,30.0,10.0,3169.0,3.086,0.236,-0.106,2.85,46686.0
55.0,15.0,30.0,15.0,2743.0,2.381,0.236,-0.083,2.145,46686.0
55.0,15.0,30.0,20.0,2391.0,4.84,0.236,0.207,4.604,46686.0
55.0,15.0,30.0,25.0,2219.0,4.8,0.236,0.286,4.564,46686.0
55.0,15.0,30.0,30.0,2107.0,3.39,0.236,0.176,3.154,46686.0
55.0,15.0,30.0,35.0,2007.0,2.52,0.236,0.103,2.284,46686.0
55.0,15.0,40.0,5.0,4062.0,0.604,0.236,-0.226,0.368,46686.0
55.0,15.0,40.0,10.0,2999.0,2.383,0.236,-0.117,2.147,46686.0
55.0,15.0,40.0,15.0,2485.0,5.077,0.236,0.187,4.841,46686.0
55.0,15.0,40.0,20.0,2197.0,4.495,0.236,0.264,4.259,46686.0
55.0,15.0,40.0,25.0,2037.0,3.047,0.236,0.161,2.811,46686.0
55.0,15.0,40.0,30.0,1945.0,1.898,0.236,0.035,1.662,46686.0
55.0,15.0,40.0,35.0,1829.0,0.954,0.236,-0.083,0.718,46686.0
55.0,15.0,50.0,5.0,3923.0,0.894,0.236,-0.218,0.658,46686.0
55.0,15.0,50.0,10.0,2859.0,2.728,0.236,-0.08,2.492,46686.0
55.0,15.0,50.0,15.0,2363.0,3.953,0.236,0.136,3.717,46686.0
55.0,15.0,50.0,20.0,2103.0,2.349,0.236,0.051,2.113,46686.0
55.0,15.0,50.0,25.0,1955.0,1.635,0.236,-0.005,1.399,46686.0
