freq,SMA_S,SMA_L,Signal_Mw,num_trades,strat_multiple,bh_multiple,outperf_net,outperf,num_samples
55.0,15.0,50.0,5.0,4137.0,6.949,4.665,-4.554,2.284,49739.0
55.0,15.0,50.0,10.0,2953.0,33.754,4.665,-2.904,29.089,49739.0
55.0,15.0,50.0,15.0,2441.0,31.594,4.665,-1.914,26.929,49739.0
55.0,15.0,50.0,20.0,2143.0,22.687,4.665,-2.004,18.022,49739.0
55.0,15.0,50.0,25.0,1983.0,17.398,4.665,-2.27,12.733,49739.0
55.0,15.0,50.0,30.0,1859.0,14.183,4.665,-2.455,9.518,49739.0
55.0,15.0,50.0,35.0,1749.0,8.002,4.665,-3.273,3.337,49739.0
55.0,20.0,30.0,5.0,4055.0,6.722,4.665,-4.548,2.057,49739.0
55.0,20.0,30.0,10.0,2961.0,24.165,4.665,-3.414,19.5,49739.0
55.0,20.0,30.0,15.0,2513.0,28.953,4.665,-2.319,24.288,49739.0
55.0,20.0,30.0,20.0,2169.0,25.415,4.665,-1.76,20.75,49739.0
55.0,20.0,30.0,25.0,2035.0,18.62,4.665,-2.232,13.955,49739.0
55.0,20.0,30.0,30.0,1915.0,25.258,4.665,-0.943,20.593,49739.0
55.0,20.0,30.0,35.0,1835.0,20.739,4.665,-1.355,16.074,49739.0
55.0,20.0,40.0,5.0,3819.0,10.981,4.665,-4.424,6.316,49739.0
55.0,20.0,40.0,10.0,2715.0,30.241,4.665,-2.663,25.576,49739.0
55.0,20.0,40.0,15.0,2221.0,30.699,4.665,-1.334,26.034,49739.0
55.0,20.0,40.0,20.0,2001.0,21.672,4.665,-1.735,17.007,49739.0
55.0,20.0,40.0,25.0,1863.0,18.834,4.665,-1.742,14.169,49739.0
55.0,20.0,40.0,30.0,1753.0,12.433,4.665,-2.511,7.768,49739.0
55.0,20.0,40.0,35.0,1659.0,10.12,4.665,-2.739,5.455,49739.0
55.0,20.0,50.0,5.0,3601.0,20.105,4.665,-4.116,15.44,49739.0
55.0,20.0,50.0,10.0,2555.0,36.433,4.665,-1.834,31.768,49739.0
55.0,20.0,50.0,15.0,2115.0,23.734,4.665,-1.802,19.069,49739.0
55.0,20.0,50.0,20.0,1907.0,15.758,4.665,-2.324,11.093,49739.0
55.0,20.0,50.0,25.0,1747.0,11.753,4.665,-2.616,7.088,49739.0
55.0,20.0,50.0,30.0,1643.0,7.104,4.665,-3.291,2.439,49739.0
55.0,20.0,50.0,35.0,1544.0,8.376,4.665,-2.877,3.711,49739.0
55.0,25.0,40.0,5.0,3415.0,28.345,4.665,-3.733,23.68,49739.0
55.0,25.0,40.0,10.0,2433.0,35.278,4.665,-1.569,30.613,49739.0
55.0,25.0,40.0,15.0,2059.0,20.014,4.665,-2.112,15.349,49739.0
55.0,25.0,40.0,20.0,1855.0,19.86,4.665,-1.558,15.195,49739.0
55.0,25.0,40.0,25.0,1695.0,13.898,4.665,-2.113,9.233,49739.0
55.0,25.0,40.0,30.0,1567.0,10.472,4.665,-2.48,5.807,49739.0
55.0,25.0,40.0,35.0,1508.0,10.229,4.665,-2.401,5.564,49739.0
55.0,25.0,50.0,5.0,3229.0,29.246,4.665,-3.507,24.581,49739.0
55.0,25.0,50.0,10.0,2315.0,28.816,4.665,-1.819,24.151,49739.0
55.0,25.0,50.0,15.0,1961.0,18.474,4.665,-2.065,13.809,49739.0
55.0,25.0,50.0,20.0,1727.0,11.06,4.665,-2.698,6.395,49739.0
55.0,25.0,50.0,25.0,1595.0,9.169,4.665,-2.805,4.504,49739.0
55.0,25.0,50.0,30.0,1480.0,7.959,4.665,-2.853,3.294,49739.0
55.0,25.0,50.0,35.0,1416.0,7.153,4.665,-2.929,2.488,49739.0
65.0,5.0,20.0,5.0,6823.0,0.221,4.647,-4.647,-4.426,42090.0
65.0,5.0,20.0,10.0,5255.0,0.555,4.647,-4.644,-4.092,42090.0
65.0,5.0,20.0,15.0,4545.0,1.824,4.647,-4.628,-2.823,42090.0
65.0,5.0,20.0,20.0,4177.0,3.414,4.647,-4.595,-1.233,42090.0
65.0,5.0,20.0,25.0,3877.0,4.655,4.647,-4.551,0.008,42090.0
65.0,5.0,20.0,30.0,3757.0,6.337,4.647,-4.499,1.69,42090.0
65.0,5.0,20.0,35.0,3557.0,9.76,4.647,-4.369,5.113,42090.0
65.0,5.0,30.0,5.0,6465.0,0.28,4.647,-4.647,-4.367,42090.0
65.0,5.0,30.0,10.0,4881.0,0.791,4.647,-4.641,-3.856,42090.0
65.0,5.0,30.0,15.0,4089.0,5.372,4.647,-4.557,0.725,42090.0
65.0,5.0,30.0,20.0,3711.0,6.885,4.647,-4.479,2.238,42090.0
65.0,5.0,30.0,25.0,3381.0,12.3,4.647,-4.229,7.653,42090.0
65.0,5.0,30.0,30.0,3161.0,23.349,4.647,-3.657,18.702,42090.0
65.0,5.0,30.0,35.0,2963.0,35.829,4.647,-2.796,31.182,42090.0
65.0,5.0,40.0,5.0,6369.0,0.31,4.647,-4.646,-4.337,42090.0
65.0,5.0,40.0,10.0,4641.0,1.044,4.647,-4.637,-3.603,42090.0
65.0,5.0,40.0,15.0,3875.0,5.27,4.647,-4.538,0.623,42090.0
65.0,5.0,40.0,20.0,3385.0,15.061,4.647,-4.137,10.414,42090.0
65.0,5.0,40.0,25.0,3037.0,24.136,4.647,-3.489,19.489,42090.0
65.0,5.0,40.0,30.0,2887.0,37.236,4.647,-2.571,32.589,42090.0
65.0,5.0,40.0,35.0,2783.0,20.818,4.647,-3.359,16.171,42090.0
65.0,5.0,50.0,5.0,6349.0,0.243,4.647,-4.647,-4.404,42090.0
65.0,5.0,50.0,10.0,4499.0,2.174,4.647,-4.623,-2.473,42090.0
65.0,5.0,50.0,15.0,3683.0,9.968,4.647,-4.396,5.321,42090.0
65.0,5.0,50.0,20.0,3167.0,20.924,4.647,-3.765,16.277,42090.0
65.0,5.0,50.0,25.0,2975.0,30.395,4.647,-3.095,25.748,42090.0
65.0,5.0,50.0,30.0,2799.0,14.935,4.647,-3.738,10.288,42090.0
65.0,5.0,50.0,35.0,2631.0,16.771,4.647,-3.439,12.124,42090.0
65.0,10.0,20.0,5.0,4963.0,0.566,4.647,-4.643,-4.081,42090.0
65.0,10.0,20.0,10.0,3745.0,4.311,4.647,-4.545,-0.336,42090.0
65.0,10.0,20.0,15.0,3191.0,14.774,4.647,-4.039,10.127,42090.0
65.0,10.0,20.0,20.0,2917.0,14.573,4.647,-3.859,9.926,42090.0
65.0,10.0,20.0,25.0,2683.0,18.368,4.647,-3.391,13.721,42090.0
65.0,10.0,20.0,30.0,2499.0,37.428,4.647,-1.572,32.781,42090.0
65.0,10.0,20.0,35.0,2377.0,36.819,4.647,-1.229,32.172,42090.0
65.0,10.0,30.0,5.0,4581.0,1.281,4.647,-4.634,-3.366,42090.0
65.0,10.0,30.0,10.0,3349.0,10.213,4.647,-4.288,5.566,42090.0
65.0,10.0,30.0,15.0,2787.0,20.702,4.647,-3.372,16.055,42090.0
65.0,10.0,30.0,20.0,2461.0,44.287,4.647,-0.867,39.64,42090.0
65.0,10.0,30.0,25.0,2273.0,23.1,4.647,-2.268,18.453,42090.0
65.0,10.0,30.0,30.0,2171.0,13.945,4.647,-3.056,9.298,42090.0
65.0,10.0,30.0,35.0,2087.0,11.522,4.647,-3.218,6.875,42090.0
65.0,10.0,40.0,5.0,4377.0,1.517,4.647,-4.628,-3.13,42090.0
65.0,10.0,40.0,10.0,3165.0,8.744,4.647,-4.278,4.097,42090.0
65.0,10.0,40.0,15.0,2581.0,31.607,4.647,-2.254,26.96,42090.0
65.0,10.0,40.0,20.0,2255.0,23.199,4.647,-2.214,18.552,42090.0
65.0,10.0,40.0,25.0,2125.0,13.329,4.647,-3.055,8.682,42090.0
65.0,10.0,40.0,30.0,1977.0,16.398,4.647,-2.376,11.751,42090.0
65.0,10.0,40.0,35.0,1899.0,12.679,4.647,-2.749,8.032,42090.0
65.0,10.0,50.0,5.0,4229.0,2.539,4.647,-4.61,-2.108,42090.0
65.0,10.0,50.0,10.0,3035.0,10.379,4.647,-4.148,5.732,42090.0
65.0,10.0,50.0,15.0,2465.0,33.4,4.647,-1.808,28.753,42090.0
65.0,10.0,50.0,20.0,2171.0,17.039,4.647,-2.703,12.392,42090.0
65.0,10.0,50.0,25.0,2013.0,13.601,4.647,-2.83,8.954,42090.0
65.0,10.0,50.0,30.0,1897.0,10.41,4.647,-3.085,5.763,42090.0
65.0,10.0,50.0,35.0,1829.0,8.138,4.647,-3.34,3.491,42090.0
65.0,15.0,30.0,5.0,3799.0,3.864,4.647,-4.56,-0.783,42090.0
65.0,15.0,30.0,10.0,2745.0,23.099,4.647,-3.163,18.452,42090.0
65.0,15.0,30.0,15.0,2241.0,36.936,4.647,-0.719,32.289,42090.0
65.0,15.0,30.0,20.0,2059.0,14.726,4.647,-2.768,10.079,42090.0
65.0,15.0,30.0,25.0,1909.0,14.045,4.647,-2.565,9.398,42090.0
65.0,15.0,30.0,30.0,1799.0,15.595,4.647,-2.067,10.948,42090.0
65.0,15.0,30.0,35.0,1701.0,11.693,4.647,-2.513,7.046,42090.0
65.0,15.0,40.0,5.0,3587.0,7.201,4.647,-4.448,2.554,42090.0
65.0,15.0,40.0,10.0,2549.0,36.854,4.647,-1.767,32.207,42090.0
65.0,15.0,40.0,15.0,2135.0,11.126,4.647,-3.331,6.479,42090.0
65.0,15.0,40.0,20.0,1899.0,13.369,4.647,-2.645,8.722,42090.0
65.0,15.0,40.0,25.0,1733.0,12.695,4.647,-2.403,8.048,42090.0
65.0,15.0,40.0,30.0,1633.0,11.188,4.647,-2.461,6.541,42090.0
65.0,15.0,40.0,35.0,1553.0,8.404,4.647,-2.869,3.757,42090.0
65.0,15.0,50.0,5.0,3419.0,10.873,4.647,-4.291,6.226,42090.0
65.0,15.0,50.0,10.0,2397.0,33.77,4.647,-1.574,29.123,42090.0
65.0,15.0,50.0,15.0,2031.0,15.669,4.647,-2.591,11.022,42090.0
65.0,15.0,50.0,20.0,1809.0,12.279,4.647,-2.636,7.632,42090.0
65.0,15.0,50.0,25.0,1657.0,10.336,4.647,-2.676,5.689,42090.0
65.0,15.0,50.0,30.0,1569.0,9.193,4.647,-2.733,4.546,42090.0
65.0,15.0,50.0,35.0,1480.0,6.244,4.647,-3.226,1.597,42090.0
65.0,20.0,30.0,5.0,3401.0,8.062,4.647,-4.378,3.415,42090.0
65.0,20.0,30.0,10.0,2385.0,47.251,4.647,-0.296,42.604,42090.0
65.0,20.0,30.0,15.0,2041.0,14.022,4.647,-2.825,9.375,42090.0
65.0,20.0,30.0,20.0,1829.0,12.237,4.647,-2.682,7.59,42090.0
65.0,20.0,30.0,25.0,1705.0,15.158,4.647,-1.892,10.511,42090.0
65.0,20.0,30.0,30.0,1569.0,11.507,4.647,-2.251,6.86,42090.0
65.0,20.0,30.0,35.0,1515.0,8.817,4.647,-2.709,4.17,42090.0
65.0,20.0,40.0,5.0,3121.0,15.156,4.647,-3.978,10.509,42090.0
65.0,20.0,40.0,10.0,2197.0,19.079,4.647,-2.527,14.432,42090.0
65.0,20.0,40.0,15.0,1879.0,12.085,4.647,-2.801,7.438,42090.0
65.0,20.0,40.0,20.0,1683.0,10.494,4.647,-2.697,5.847,42090.0
65.0,20.0,40.0,25.0,1543.0,9.298,4.647,-2.66,4.651,42090.0
65.0,20.0,40.0,30.0,1445.0,9.082,4.647,-2.506,4.435,42090.0
65.0,20.0,40.0,35.0,1406.0,5.648,4.647,-3.263,1.001,42090.0
65.0,20.0,50.0,5.0,2923.0,23.646,4.647,-3.376,18.999,42090.0
65.0,20.0,50.0,10.0,2103.0,15.536,4.647,-2.75,10.889,42090.0
65.0,20.0,50.0,15.0,1791.0,12.318,4.647,-2.592,7.671,42090.0
65.0,20.0,50.0,20.0,1613.0,8.076,4.647,-3.038,3.429,42090.0
65.0,20.0,50.0,25.0,1456.0,8.919,4.647,-2.567,4.272,42090.0
65.0,20.0,50.0,30.0,1358.0,6.415,4.647,-2.997,1.768,42090.0
65.0,20.0,50.0,35.0,1322.0,4.694,4.647,-3.396,0.047,42090.0
65.0,25.0,40.0,5.0,2751.0,41.082,4.647,-2.023,36.435,42090.0
65.0,25.0,40.0,10.0,2057.0,11.708,4.647,-3.15,7.061,42090.0
65.0,25.0,40.0,15.0,1709.0,11.037,4.647,-2.649,6.39,42090.0
65.0,25.0,40.0,20.0,1537.0,9.072,4.647,-2.696,4.425,42090.0
65.0,25.0,40.0,25.0,1406.0,9.074,4.647,-2.423,4.427,42090.0
65.0,25.0,40.0,30.0,1338.0,6.196,4.647,-3.021,1.549,42090.0
65.0,25.0,40.0,35.0,1274.0,6.525,4.647,-2.822,1.878,42090.0
65.0,25.0,50.0,5.0,2665.0,30.441,4.647,-2.528,25.794,42090.0
65.0,25.0,50.0,10.0,1949.0,11.932,4.647,-2.948,7.285,42090.0
65.0,25.0,50.0,15.0,1651.0,8.746,4.647,-2.969,4.099,42090.0
65.0,25.0,50.0,20.0,1444.0,9.978,4.647,-2.292,5.331,42090.0
65.0,25.0,50.0,25.0,1340.0,4.907,4.647,-3.362,0.26,42090.0
65.0,25.0,50.0,30.0,1266.0,5.705,4.647,-3.038,1.058,42090.0
65.0,25.0,50.0,35.0,1222.0,5.02,4.647,-3.168,0.373,42090.0
75.0,5.0,20.0,5.0,5953.0,0.463,4.647,-4.646,-4.184,36481.0
75.0,5.0,20.0,10.0,4527.0,2.217,4.647,-4.623,-2.43,36481.0
75.0,5.0,20.0,15.0,3915.0,5.657,4.647,-4.534,1.01,36481.0
75.0,5.0,20.0,20.0,3551.0,9.158,4.647,-4.384,4.511,36481.0
75.0,5.0,20.0,25.0,3317.0,16.945,4.647,-4.033,12.298,36481.0
75.0,5.0,20.0,30.0,3131.0,27.087,4.647,-3.464,22.44,36481.0
75.0,5.0,20.0,35.0,2995.0,27.727,4.647,-3.26,23.08,36481.0
75.0,5.0,30.0,5.0,5643.0,0.69,4.647,-4.645,-3.957,36481.0
75.0,5.0,30.0,10.0,4195.0,2.568,4.647,-4.608,-2.079,36481.0
75.0,5.0,30.0,15.0,3497.0,12.912,4.647,-4.256,8.265,36481.0
75.0,5.0,30.0,20.0,3109.0,25.693,4.647,-3.5,21.046,36481.0
75.0,5.0,30.0,25.0,2845.0,32.425,4.647,-2.762,27.778,36481.0
75.0,5.0,30.0,30.0,2693.0,25.678,4.647,-2.909,21.031,36481.0
75.0,5.0,30.0,35.0,2595.0,13.916,4.647,-3.608,9.269,36481.0
75.0,5.0,40.0,5.0,5489.0,0.657,4.647,-4.644,-3.99,36481.0
75.0,5.0,40.0,10.0,3973.0,5.416,4.647,-4.545,0.769,36481.0
75.0,5.0,40.0,15.0,3229.0,27.846,4.647,-3.544,23.199,36481.0
75.0,5.0,40.0,20.0,2833.0,35.191,4.647,-2.576,30.544,36481.0
75.0,5.0,40.0,25.0,2641.0,16.116,4.647,-3.498,11.469,36481.0
75.0,5.0,40.0,30.0,2515.0,10.595,4.647,-3.79,5.948,36481.0
75.0,5.0,40.0,35.0,2419.0,9.047,4.647,-3.842,4.4,36481.0
75.0,5.0,50.0,5.0,5405.0,0.559,4.647,-4.644,-4.088,36481.0
75.0,5.0,50.0,10.0,3845.0,10.714,4.647,-4.418,6.067,36481.0
75.0,5.0,50.0,15.0,3075.0,31.2,4.647,-3.206,26.553,36481.0
75.0,5.0,50.0,20.0,2749.0,22.656,4.647,-3.197,18.009,36481.0
75.0,5.0,50.0,25.0,2553.0,13.221,4.647,-3.618,8.574,36481.0
75.0,5.0,50.0,30.0,2385.0,11.596,4.647,-3.579,6.949,36481.0
75.0,5.0,50.0,35.0,2277.0,8.922,4.647,-3.732,4.275,36481.0
75.0,10.0,20.0,5.0,4225.0,3.639,4.647,-4.594,-1.008,36481.0
75.0,10.0,20.0,10.0,3177.0,21.987,4.647,-3.73,17.34,36481.0
75.0,10.0,20.0,15.0,2693.0,24.571,4.647,-2.984,19.924,36481.0
75.0,10.0,20.0,20.0,2457.0,21.079,4.647,-2.841,16.432,36481.0
75.0,10.0,20.0,25.0,2279.0,17.268,4.647,-2.879,12.621,36481.0
75.0,10.0,20.0,30.0,2165.0,15.766,4.647,-2.838,11.119,36481.0
75.0,10.0,20.0,35.0,2089.0,23.915,4.647,-1.686,19.268,36481.0
75.0,10.0,30.0,5.0,3909.0,4.91,4.647,-4.548,0.263,36481.0
75.0,10.0,30.0,10.0,2859.0,20.245,4.647,-3.486,15.598,36481.0
75.0,10.0,30.0,15.0,2395.0,21.009,4.647,-2.732,16.362,36481.0
75.0,10.0,30.0,20.0,2161.0,15.311,4.647,-2.883,10.664,36481.0
75.0,10.0,30.0,25.0,2007.0,19.944,4.647,-1.967,15.297,36481.0
75.0,10.0,30.0,30.0,1855.0,16.313,4.647,-2.095,11.666,36481.0
75.0,10.0,30.0,35.0,1809.0,10.614,4.647,-2.908,5.967,36481.0
75.0,10.0,40.0,5.0,3715.0,7.894,4.647,-4.455,3.247,36481.0
75.0,10.0,40.0,10.0,2663.0,17.338,4.647,-3.438,12.691,36481.0
75.0,10.0,40.0,15.0,2239.0,13.139,4.647,-3.247,8.492,36481.0
75.0,10.0,40.0,20.0,2015.0,14.563,4.647,-2.705,9.916,36481.0
75.0,10.0,40.0,25.0,1859.0,9.304,4.647,-3.197,4.657,36481.0
75.0,10.0,40.0,30.0,1779.0,11.623,4.647,-2.685,6.976,36481.0
75.0,10.0,40.0,35.0,1703.0,8.611,4.647,-3.079,3.964,36481.0
75.0,10.0,50.0,5.0,3633.0,7.925,4.647,-4.437,3.278,36481.0
75.0,10.0,50.0,10.0,2545.0,25.166,4.647,-2.672,20.519,36481.0
75.0,10.0,50.0,15.0,2127.0,15.937,4.647,-2.747,11.29,36481.0
75.0,10.0,50.0,20.0,1915.0,9.474,4.647,-3.251,4.827,36481.0
75.0,10.0,50.0,25.0,1779.0,12.107,4.647,-2.603,7.46,36481.0
75.0,10.0,50.0,30.0,1666.0,9.142,4.647,-2.919,4.495,36481.0
75.0,10.0,50.0,35.0,1584.0,6.915,4.647,-3.228,2.268,36481.0
75.0,15.0,30.0,5.0,3245.0,20.009,4.647,-3.867,15.362,36481.0
75.0,15.0,30.0,10.0,2341.0,22.728,4.647,-2.46,18.081,36481.0
75.0,15.0,30.0,15.0,1977.0,25.464,4.647,-1.121,20.817,36481.0
75.0,15.0,30.0,20.0,1797.0,15.038,4.647,-2.154,10.391,36481.0
75.0,15.0,30.0,25.0,1651.0,12.196,4.647,-2.307,7.549,36481.0
75.0,15.0,30.0,30.0,1561.0,9.947,4.647,-2.559,5.3,36481.0
75.0,15.0,30.0,35.0,1506.0,9.684,4.647,-2.499,5.037,36481.0
75.0,15.0,40.0,5.0,3005.0,27.51,4.647,-3.284,22.863,36481.0
75.0,15.0,40.0,10.0,2179.0,18.4,4.647,-2.565,13.753,36481.0
75.0,15.0,40.0,15.0,1839.0,12.605,4.647,-2.643,7.958,36481.0
75.0,15.0,40.0,20.0,1665.0,13.043,4.647,-2.179,8.396,36481.0
75.0,15.0,40.0,25.0,1543.0,12.755,4.647,-1.921,8.108,36481.0
75.0,15.0,40.0,30.0,1450.0,8.226,4.647,-2.717,3.579,36481.0
75.0,15.0,40.0,35.0,1392.0,5.277,4.647,-3.335,0.63,36481.0
75.0,15.0,50.0,5.0,2839.0,29.405,4.647,-2.927,24.758,36481.0
75.0,15.0,50.0,10.0,2099.0,13.83,4.647,-2.952,9.183,36481.0
75.0,15.0,50.0,15.0,1791.0,8.876,4.647,-3.167,4.229,36481.0
75.0,15.0,50.0,20.0,1577.0,13.153,4.647,-1.93,8.506,36481.0
75.0,15.0,50.0,25.0,1468.0,7.392,4.647,-2.944,2.745,36481.0
75.0,15.0,50.0,30.0,1378.0,4.706,4.647,-3.461,0.059,36481.0
75.0,15.0,50.0,35.0,1320.0,3.928,4.647,-3.598,-0.719,36481.0
75.0,20.0,30.0,5.0,2847.0,28.976,4.647,-2.966,24.329,36481.0
75.0,20.0,30.0,10.0,2101.0,21.051,4.647,-2.072,16.404,36481.0
75.0,20.0,30.0,15.0,1777.0,15.285,4.647,-2.062,10.638,36481.0
75.0,20.0,30.0,20.0,1593.0,13.466,4.647,-1.909,8.819,36481.0
75.0,20.0,30.0,25.0,1477.0,11.518,4.647,-2.017,6.871,36481.0
75.0,20.0,30.0,30.0,1374.0,8.936,4.647,-2.385,4.289,36481.0
75.0,20.0,30.0,35.0,1346.0,5.7,4.647,-3.164,1.053,36481.0
75.0,20.0,40.0,5.0,2621.0,24.95,4.647,-2.832,20.303,36481.0
75.0,20.0,40.0,10.0,1951.0,15.617,4.647,-2.427,10.97,36481.0
75.0,20.0,40.0,15.0,1651.0,13.142,4.647,-2.126,8.495,36481.0
75.0,20.0,40.0,20.0,1474.0,8.943,4.647,-2.599,4.296,36481.0
75.0,20.0,40.0,25.0,1354.0,7.66,4.647,-2.669,3.013,36481.0
75.0,20.0,40.0,30.0,1280.0,5.516,4.647,-3.113,0.869,36481.0
75.0,20.0,40.0,35.0,1252.0,5.61,4.647,-3.043,0.963,36481.0
75.0,20.0,50.0,5.0,2523.0,15.45,4.647,-3.408,10.803,36481.0
75.0,20.0,50.0,10.0,1869.0,10.309,4.647,-3.057,5.662,36481.0
75.0,20.0,50.0,15.0,1557.0,16.642,4.647,-1.139,11.995,36481.0
75.0,20.0,50.0,20.0,1424.0,6.791,4.647,-3.012,2.144,36481.0
75.0,20.0,50.0,25.0,1318.0,4.614,4.647,-3.412,-0.033,36481.0
75.0,20.0,50.0,30.0,1238.0,4.855,4.647,-3.239,0.208,36481.0
75.0,20.0,50.0,35.0,1178.0,6.497,4.647,-2.647,1.85,36481.0
75.0,25.0,40.0,5.0,2411.0,13.419,4.647,-3.443,8.772,36481.0
75.0,25.0,40.0,10.0,1789.0,10.62,4.647,-2.872,5.973,36481.0
75.0,25.0,40.0,15.0,1531.0,10.587,4.647,-2.357,5.94,36481.0
75.0,25.0,40.0,20.0,1344.0,7.202,4.647,-2.769,2.555,36481.0
75.0,25.0,40.0,25.0,1262.0,6.453,4.647,-2.82,1.806,36481.0
75.0,25.0,40.0,30.0,1190.0,5.335,4.647,-3.024,0.688,36481.0
75.0,25.0,40.0,35.0,1154.0,8.59,4.647,-1.938,3.943,36481.0
75.0,25.0,50.0,5.0,2353.0,8.416,4.647,-3.847,3.769,36481.0
75.0,25.0,50.0,10.0,1729.0,10.09,4.647,-2.856,5.443,36481.0
75.0,25.0,50.0,15.0,1450.0,7.04,4.647,-2.996,2.393,36481.0
75.0,25.0,50.0,20.0,1318.0,4.811,4.647,-3.359,0.164,36481.0
75.0,25.0,50.0,25.0,1206.0,4.57,4.647,-3.279,-0.077,36481.0
75.0,25.0,50.0,30.0,1112.0,10.77,4.647,-1.105,6.123,36481.0
75.0,25.0,50.0,35.0,1048.0,9.803,4.647,-1.21,5.156,36481.0
85.0,5.0,20.0,5.0,5247.0,0.526,4.684,-4.681,-4.158,32193.0
85.0,5.0,20.0,10.0,3889.0,5.346,4.684,-4.575,0.662,32193.0
85.0,5.0,20.0,15.0,3397.0,16.445,4.684,-4.134,11.761,32193.0
85.0,5.0,20.0,20.0,3111.0,16.471,4.684,-3.95,11.787,32193.0
85.0,5.0,20.0,25.0,2829.0,24.739,4.684,-3.223,20.055,32193.0
85.0,5.0,20.0,30.0,2677.0,31.811,4.684,-2.496,27.127,32193.0
85.0,5.0,20.0,35.0,2581.0,27.185,4.684,-2.626,22.501,32193.0
85.0,5.0,30.0,5.0,4941.0,0.756,4.684,-4.679,-3.928,32193.0
85.0,5.0,30.0,10.0,3601.0,12.98,4.684,-4.33,8.296,32193.0
85.0,5.0,30.0,15.0,3023.0,24.431,4.684,-3.495,19.747,32193.0
85.0,5.0,30.0,20.0,2657.0,32.85,4.684,-2.379,28.166,32193.0
85.0,5.0,30.0,25.0,2473.0,16.442,4.684,-3.297,11.758,32193.0
85.0,5.0,30.0,30.0,2375.0,13.949,4.684,-3.387,9.265,32193.0
85.0,5.0,30.0,35.0,2307.0,12.154,4.684,-3.474,7.47,32193.0
85.0,5.0,40.0,5.0,4753.0,1.855,4.684,-4.668,-2.829,32193.0
85.0,5.0,40.0,10.0,3413.0,17.231,4.684,-4.116,12.547,32193.0
85.0,5.0,40.0,15.0,2801.0,22.384,4.684,-3.324,17.7,32193.0
85.0,5.0,40.0,20.0,2465.0,15.902,4.684,-3.332,11.218,32193.0
85.0,5.0,40.0,25.0,2315.0,12.201,4.684,-3.479,7.517,32193.0
85.0,5.0,40.0,30.0,2189.0,12.403,4.684,-3.294,7.719,32193.0
85.0,5.0,40.0,35.0,2108.0,6.356,4.684,-3.912,1.672,32193.0
85.0,5.0,50.0,5.0,4737.0,1.025,4.684,-4.675,-3.659,32193.0
85.0,5.0,50.0,10.0,3261.0,21.143,4.684,-3.873,16.459,32193.0
85.0,5.0,50.0,15.0,2717.0,20.195,4.684,-3.35,15.511,32193.0
85.0,5.0,50.0,20.0,2407.0,14.418,4.684,-3.385,9.734,32193.0
85.0,5.0,50.0,25.0,2228.0,12.158,4.684,-3.374,7.474,32193.0
85.0,5.0,50.0,30.0,2086.0,6.606,4.684,-3.864,1.922,32193.0
85.0,5.0,50.0,35.0,2002.0,4.896,4.684,-4.023,0.212,32193.0
85.0,10.0,20.0,5.0,3695.0,4.92,4.684,-4.562,0.236,32193.0
85.0,10.0,20.0,10.0,2755.0,36.604,4.684,-2.356,31.92,32193.0
85.0,10.0,20.0,15.0,2339.0,18.887,4.684,-2.863,14.203,32193.0
85.0,10.0,20.0,20.0,2113.0,26.051,4.684,-1.535,21.367,32193.0
85.0,10.0,20.0,25.0,1933.0,35.854,4.684,0.505,31.17,32193.0
85.0,10.0,20.0,30.0,1883.0,17.268,4.684,-2.057,12.584,32193.0
85.0,10.0,20.0,35.0,1793.0,10.827,4.684,-2.882,6.143,32193.0
85.0,10.0,30.0,5.0,3405.0,12.075,4.684,-4.283,7.391,32193.0
85.0,10.0,30.0,10.0,2445.0,22.354,4.684,-2.745,17.67,32193.0
85.0,10.0,30.0,15.0,2033.0,28.319,4.684,-0.976,23.635,32193.0
85.0,10.0,30.0,20.0,1851.0,17.602,4.684,-1.919,12.918,32193.0
85.0,10.0,30.0,25.0,1726.0,9.52,4.684,-2.99,4.836,32193.0
85.0,10.0,30.0,30.0,1652.0,9.324,4.684,-2.897,4.64,32193.0
85.0,10.0,30.0,35.0,1586.0,9.16,4.684,-2.809,4.476,32193.0
85.0,10.0,40.0,5.0,3207.0,22.578,4.684,-3.77,17.894,32193.0
85.0,10.0,40.0,10.0,2299.0,28.616,4.684,-1.812,23.932,32193.0
85.0,10.0,40.0,15.0,1935.0,13.108,4.684,-2.791,8.424,32193.0
85.0,10.0,40.0,20.0,1750.0,9.62,4.684,-3.012,4.936,32193.0
85.0,10.0,40.0,25.0,1626.0,9.657,4.684,-2.784,4.973,32193.0
85.0,10.0,40.0,30.0,1534.0,4.88,4.684,-3.631,0.196,32193.0
85.0,10.0,40.0,35.0,1464.0,5.361,4.684,-3.444,0.677,32193.0
85.0,10.0,50.0,5.0,3079.0,25.903,4.684,-3.492,21.219,32193.0
85.0,10.0,50.0,10.0,2193.0,18.898,4.684,-2.575,14.214,32193.0
85.0,10.0,50.0,15.0,1890.0,10.627,4.684,-3.079,5.943,32193.0
85.0,10.0,50.0,20.0,1694.0,9.049,4.684,-3.021,4.365,32193.0
85.0,10.0,50.0,25.0,1552.0,5.297,4.684,-3.562,0.613,32193.0
85.0,10.0,50.0,30.0,1456.0,4.487,4.684,-3.638,-0.197,32193.0
85.0,10.0,50.0,35.0,1418.0,3.933,4.684,-3.731,-0.751,32193.0
85.0,15.0,30.0,5.0,2783.0,27.589,4.684,-2.978,22.905,32193.0
